year,V1
2015,in this bed where i rest i'm homeless this house i know best but i'm homeless my hunger it grows and it won't let me go and it burns in my chest i'm homeless 
2009,when i'm when i'm do anything for you see i been driving through your hood i got what you like and you know 
2006,thinking of her who had you before were you as good as good as we are did you love her the way you love me i know but it's driving me mad 
0,don't save me i'll save you the hassle our little castle is a house of cards it's empty heartache is pending don't you dare 
2008,so here it is here it goes i could try it rock and roll if a song could get me you i could make it high or low 
2003,and not seeing that loving you is what i was trying to do not seeing that loving you thats what i was trying to do 
2010,can you feel it baby it's such a good vibration it's such a sweet sensation it's such a sweet sensation feel the vibration 
2015,i'm at a payphone trying to call home all of my change i spent on you baby it's all wrong where are the plans we made for two i've wasted my nights you turned out the lights 
2012,i really want to love somebody i know we're only half way there but you take me all the way you take me all the way i think about you every single day 
2004,may lightning strike me if i'm telling a lie i swear it's true more than i'm loving you 
2010,you give me give me colored kisses colored kisses for my lips to taste an oasis where i can lay what else can i do 
0,darling so it goes some things were meant to be take my hand take my whole life to cause i can't help falling in love with you 
2007,unforgettable in every way and forever more that's how you'll stay that's why darling it's incredible that someone so unforgettable 
0,hey hey i'd be long gone i'd be long gone hmmm oh i wouldn't be doggone i'd be long gone 
2009,if you need some quick reaction take this heart of mine and if you need some satisfaction take this heart of mine and if you're tired of being lonely take this heart of mine i think i can help you if you'll only take this heart of mine 
0,a peculiarality ain't that peculiar ain't that peculiar baby ain't that peculiar peculiar as can be ain't that peculiar say i don't understand this baby ain't that peculiar 
2006,talk to me sister so you can see sister come on talk to me brother so you can see brother tell me what's going on what's going on i'll tell you what's going on what's going on 
2007,lead and i miss your mind bg love to give lead i need to love your body bg love your body 
2006,it's undeniable how brilliant you are it's unforgettable now that we've come this far it's unmistakable that you're undeniable you're the only one who stuck it out last night 
2009,gonna get there soon she's gonna be there too pull me out of the dark just to shoulder the weight and don't apologize for all the tears you've cried i'm gonna get there soon you're gonna be there too 
2002,i know right now you can't tell i'm not crazy i'm just a little impaired but soon enough you're gonna think of me and how i used to be 
2013,and you'll never play a leading man if you let on to your fans the truth about who you are and that's the way it has been and that's the way it will be and that's the way it will be— 
2003,i hear you need somebody to love don't you need to aah oh cause honey believe me aah i'd sure love to call you my girlfriend 
2010,ain't nothin gonna to break my stride nobody's gonna slow me down oh-no i got to keep on moving oh-no i got to keep on moving 
1990,and this is a beat uh you can't touch yo let me bust the funky lyrics you can't touch this that's word because you know you can't touch this stop hammer time 
1994,pumps and a bump pumps and a bump we like the girls with the pumps and a bump if you wanna kick it with a g baby here's me ladies all everyone there's a man who is tight who can hit it all night but a nigga like me will dance up to some chopping and chewing 
2001,yeah and i ain't saying you ain't pretty all i'm sayin's i'm not ready to try and pull the reins in on me to try and pull the reins in on me - yeah 
2015,do you believe in life after love i can feel something inside me say i really don't think you're strong enough no i don't need you anymore 
2006,but it's gotta be something you can reach out and feel now and the good girls go to heaven but it's gotta be something you've been wanting to feel now and the good boys go to heaven 
2006,baby baby it was so long ago but it's all coming back to me baby baby baby it was gone with the wind but it's all coming back to me 
2014,because you know i'm all about that bass bout that bass no treble i'm all about that bass bout that bass no treble i'm all about that bass bout that bass i'm all bout that bass bout that bass no treble 
2014,you gotta know how to treat me like a lady here's a few things you'll need to know if you want to be tell me i'm beautiful each and every night if you wanna get that special loving 
2014,tell me do you think i'm dumb saying how i'm your number one but i know you lie baby don't you know i'm done 
2009,i'll be locking and loading i'll be shooting forever got my eye on the target and i'll maybe let you 
2011,lay it all down at the ones who stand and frown cause if you don't we could stay black against the night cause if you don't we could stay black against the sky 
2011,well i got a brand new pair of roller skates i think that we should get together and try them out you see oh i got a brand new pair of roller skates i think that we should get together and try them out to see 
2003,all i see is love sweet love just one look in your deep brown eyes and baby i'm flyin and baby i don't wanna see pain in your eyes 
2008,and i can feel your presence here with me caught up in the wonder of your touch here in this moment i surrender to your love here in this moment i surrender 
1998,would it be my fault if i could turn you on would i be so bad if i could turn you on when i kiss your mouth i want to taste it turn you upside down don't want to waste it 
2003,combat baby come back baby don't go quietly combat baby combat baby come back 
2009,ask the line on your face shake your head it's empty coughed out my heart in the last stall now that the damage is done 
2009,you better watch out cupid and let me live my life everybody everybody just wanna fall in love everybody everybody just wanna play the lead 
2009,what is it that you do you gotta get back up yourself we know so much so much we do 
2005,baby cause i'm missing you now i'm missing you now to show you how i'm missing you now i've gotta be with you baby 
2005,baby you don't know what it's like the way i love you you don't know what it's like to love somebody to love somebody you don't know ooh ooh 
2016,darling you send me i know you send me darling you thrill me i know you thrill me 
2007,i'm dreaming of a white christmas just like the ones i used to know and children listen to hear sleigh bells in the snow 
2009,said i loved you but i lied cause love could never ever feel so strong said i loved you but this is more than love i feel inside 
2005,a dream that i could call my own i found a thrill a thrill that i have never known a dream that i 
2011,and so i'm offering this simple phrase to kids from one to ninety-two although it's been said many times many ways merry christmas to you 
1997,you don't have to worry cause i'm coming i wanna wanna be where you are anywhere you are i gotta be where you are 
1997,he rocks in the tree tops all day long all the little birdies on jaybird street rockin robin rock rock rockin robin 
2008,you'll remember a place when you find that you're always waiting just call my name and i'll be there when you find that you're always lonely 
2008,i said you wanna be startin somethin and the pain is thunder yeah yeah you're a vegetable you're a vegetable you're just a buffet you're a vegetable 
2008,girl be mine - tell me that you love me you're everything this world could be the reason that i live and girl i'll give you all i got to give all the time say you're thinking of me you're everything this world could be to me hold me tight every night it's alright 
2008,the doggone girl is mine i know she's mine because she's mine she told me that i'm her forever lover you know don't you remember 
2008,she's just a girl who claims that i am the one but the kid is not my son she says i am the one but the kid is not my son she says i am the one 
2007,if i can't be with you i just can't stop loving you i just can't stop loving you woah i just can't stop loving you you know i do 
2007,all the children dead from war i have given you what about us we've turned kingdoms to dust what about us have we lost their trust what about us 
2001,tell the angels no i don't wanna leave my baby alone i would tell them bring me back to her you're my baby no if the angels took me from this earth don't you give it to me no no i don't wanna leave my baby alone 
2014,she said don't you worry my friend i'll take care take me to a place without no name take me to a place without no name no name take me to a place without no name a place without no name 
1995,so what's the glory in living doesn't anybody ever stay together anymore and if love never lasts forever tell me what's forever for 
2008,it can cut you like a knife she's a maniac maniac on the floor it's a push-shove world but there's always a chance she's a maniac maniac at your door 
2012,and all you southern girls got a way with your words get out on the street you rock me and your crazy southern girls you got nothing to lose 
2000,taking on water sailing a restless sea from a memory a fantasy far from the islands could a new romance ever bind you 
2010,i would already have you up under my arm i hope that you like this you got designer shades just to hide your face and i would already have you up under my arm under my arm 
2011,baby please don't go if i wake up tomorrow will you still be here i don't know please don't go 
2008,you love me you like her i don't know which side to buy i wanna be with the one i know and the seventh thing i hate the most that you do 
2008,oh girls just wanna have fun girls they wanna have fun oh girls just want to have fun they wanna have fun 
2008,don't you wish that you could be a fly on the wall a creepy little sneaky little fly on the wall you'd know them all when i'm with my friends and not with you 
2010,we're gonna get it where we livin it's a liberty walk walk free yourself slam the door not a prisoner anymore don't stop keep on walking it 
2010,cause the way you got your body moving you know i wanna believe that we're a masterpiece but sometimes it's hard to tell in the dark who owns my heart who owns my heart 
0,i can't be tamed i can't be blamed i can't can't be tamed i wanna be a part of something i don't know 
2010,and i'm sorry it's this way and if you ask me i will stay i will stay i will stay always stay 
0,ooh-ooh it's our party we can love who we want ooh-ooh we can kiss who we want it's our party we can do what we want ooh-ooh it's our party we can say what we want 
2013,i never hit so hard in love all i wanted was to break your walls i just wanted you to let me in all you ever did was break me 
2007,and so i'm offering this simple phrase to kids from one to ninety-two although it's been said many times many ways merry christmas to you 
2008,everything will be ok everything will be alright i know that it will go my way if you stay my baby so now til forever stay my baby stay my baby 
2010,cause when i'm kissing you piece i've been trying to find when i'm kissing you when i'm kissing you it all starts 
2014,all i want is everything does that make sense i crashed your new ferrari yes that makes you 
2015,cause i love them bad girls doing bad things love them bad girls like a bad dream all the bad girls singing ooooo ooooo i love them bad girls doing bad things 
1999,there's nothing left here to remind me and your coming back to me is against the odds that's a chance i've gotta take your coming back to me is against the odds 
2009,give a little something to my love life my love life i know you love one person but 
2015,i cut you out and safely discarded you away i can't get up i'll just stay down out out 
2009,i want to reconcile the violence in your heart i want to recognize your beauty's not just a mask i want to exorcise the demons from your past i want to satisfy the undisclosed desires in your heart 
2015,and i have finally realized now i have finally seen the light what you need mmm mmm mmm mmm-mmm-mmm mmm 
2012,you can follow me i will keep you safe i will protect you i will always protect you my love 
2000,i don't want to think about it we'd be better off without it i don't want to think about it i don't want to think about itwe'd be better off without it i don't want to think about 
2004,i never want to let you down or have you go i'm not okay you wear me out i'm not 
2008,these boots are made for walkin and that's just what they'll do one of these days these boots are gonna walk all over you yeah 
2011,will you wake me up boy if i bite your poison apple but i'll believe in you and me take me to i'll believe in you and me take me to wonderland 
2007,and it's okay and it's coming and it's already here and it's absolutely perfect 
2007,and throw the beauty on the fire to drown my soul in sensory pleasure i cannot catch my breath could i be lost forever 
2007,cause i shiver i just break up when i'm near you it all gets out of hand yes i shiver i get bent up i know you'll understand 
2005,feel the rain on your skin no one else can feel it for you only you can let it in can speak the words on your lips 
2013,you don't wanna think about it you smoke about it don't talk about it who's the one to blame 
2013,when you spit your venom keep it shut i hate it when your words mean nothing i go la la la i'm turning up the volume when you speak cause if my heart can't stop it i find a way to block it i go 
0,i wanna kiss you i wanna touch you baby i don't know why it's like that when you're mad 
2008,talk about leavin together sure we will but just for now don't let my champagne spill on you later i'll do everything you want me to makin love to you 
2008,and i just can't pull myself away i just can't stop i just can't stop and i just can't bring myself away but i don't want to escape 
2008,whoa uh but baby can we make up now mad at me ohhh no no no 
2008,things that i miss things like your funny little laugh or the way you smile or the way we kiss what i notice is this something new every single time that i sit and reminisce 
2010,in fact i like it she’s a monster and i need her said i need her 
2006,i'm related to old king kong when you hold my hand i'm a pre-historic man i go ape well baby i'll explode if you don't come and kiss me soon 
2003,whoa whoa whoa hey little devil everything is gonna be fine hey little devil cause someday soon i'm gonna make you all mine hey you little devil there'll be there'll be no running around 
2007,darling i love you though you treat me cruel and you make me cry but if you leave me 
2003,you are the answer to my lonely prayer i love you so so hold me close and never let me go you mean everything to me you mean everything to me 
2011,each and every day of the year my heart's in a whirl i love i love i love my little calendar girl every day every day 
2006,they say that breaking up is hard to do i know that it's true i beg of you don't say goodbye they say that breaking up is hard to do 
1992,you've turned into the prettiest girl i've ever seen when you were thirteen you were my funny valentine it's just that you've grown up before my very eyes 
2010,and solitaire is the only game in town and every road that takes him and still the king of hearts and solitaire's the only game in town 
2006,ooo i hear laughter in the rain walking hand in hand with the one i love ooo how i love the rainy days and the happy way i feel inside 
2008,if you wanna go and take a ride with me oh why do i love this way hey must be the money smoke a l in the back of the benzy oh why must i feel this way hey must be the money 
2007,it's gettin hot in herre so hot i am gettin so hot i wanna take my clothes off oh it's gettin hot in herre so hot check it nelly took a trip from the lunar to neptune 
0,hey little porsche i wanna try ya i want you i i want you damn i've been dreaming about the day you let me take you home 
2001,i'm like a bird i only fly away i don't know where my home is all i need for you to know is i'm like a bird i'll only fly away i don't know 
2001,well it's till i turn off the light turn off the light they say that girl you know she act so rough rough rough and i say follow me follow me follow me down down down down til you see all my dreams 
0,i could hear the chit chat when everybody talks back hey honey you could be my drug you could be my new prescription 
2012,when you walk my way i feel the rush come over me i got the lights in my eyes and i'm fallin for you and these are the lessons in love keep cool stay young i'm just havin my fun 
1993,you are my world you're a special treat you make me feel so good you make me forget my thoughts 
2017,you got to cool it now you got to slow it down you're gonna fall in love you better slow it down 
2005,get it i do a double take lightning from the sky ooh feel ya start to shake 
2009,you're gonna have to count me i wanna be with my girlfriend i'm saving kisses for my baby my baby wants to be with me 
2003,i know that i can count on you tell me baby can you stand the rain this we know for sure can you stand the rain can you stand it ooh storms will come 
2005,i'm still the man for you and i'm still the man that's true and i'm still the man who's lucky and i'm still in love with you 
2008,you were everything i wanted but i just can't though you swear that you are true but i just can't finish what i've started 
2008,slightly bruised and broken i've never seen this side of you and i'm still and it feels like i'm at an all-time low 
2007,you've got the music in you don't let go you've got the music in you can't forget we only get what we give don't let go i feel the music in you 
2011,if i could have just one kiss if that's all it is i know that it's over if there's something more we could start over if i could have just on kiss 
2008,gonna see the river man gonna tell him all i can about the plan about the ban 
2014,i'm getting red in the face you can call me obsessed cause you're too sexy beautiful that's why that's why 
2008,cause nobody wants to be the last one there cause everyone wants to feel like someone cares there's gotta be somebody for me like that there's somebody else that feels the same somewhere 
2010,shawty i'ma only tell you this once you the illest ba-pa-dot-dot-doh and for your lovin i'm a die hard like bruce willis ba-pa-dot-dot-doh you're like a candy store and i'm a toddler he the type to keep a couple hundred grand in a rubber band 
2010,can't you hear that boom-ba-doom-boom-boom-ba-doom-boom-bass boom-ba-doom-boom-boom-ba-doom-boom-bass b-b-b-b-b-boom-ba-doom-boom-boom-ba-doom-boom-bass boom-boom-ba-doom-boom-boom-ba-doom-boom-bass 
2012,fuck your fucking c**t bitches roman you need to know your station roman i know how bad you need a roman holiday roman holiday a roman holiday 
2012,i-i-i wanna give you one last option i-i-i wanna give you one last chance if-if you looking for the main attraction just hold on tight and let me do my dance 
2014,yo ayo tonight is the night that i'ma get twisted it's okay we'll take our time the night is still young and so are we 
2014,i'm angry but i still love you can't stand it but i still love you soon as you out the nigga's lives is when they start to miss you niggas be mad when they can't come and live lavish with you 
2011,oh don't it make your heart go wow oh how i've turned this whole thing round dance to the beat of my drum dance to the beat of my drum dance to the beat of my drum dance to the beat of my dr-dr-dr-dr-dr-dr-dr-drum 
1992,but when you take the blues and make a song and before you know it got to feeling good funny thing but you can sing it with a cry in your voice and before you know it start to feeling good 
1986,and if you should ever leave me but what good will living do me life would still go on believe me so what good will living do me 
0,for all the world to see in the middle of a young boy's dream don't wake me up too soon gonna take a ride across the moonyou and me 
1996,just called to let you know when i'm here alone and you're there at home it's good to love you like i do 
1988,baby if i told you the right words at the right time you'd be mine you'd be mine yeah at the right time you'd be mine 
1993,put a hundred down and buy a car they'll make you a star and all the stars that never were are parking cars and pumping gas 
1999,lonely time time goes by so slowly i need your love godspeed your love to me 
2010,in my life and time i've made some bad rhyme i've acted out my love in stages but we're alone now and 
2007,wanna be like you i wanna be sunlight only warmer i wanna be love only stronger wanna be like you just as weak as you are 
0,i'm fine and nothing's gonna knock this girl down but you can see it my eyes you can read it on my lips i'm trying to get a hold on this but you can see it my eyes you can read on my lips 
2011,i seem to spend my whole life i'm running from people who would be the death of you and me cause i can feel the storm clouds sucking up my soul you and me forever we'd be free 
2005,oh here it goes here it goes again oh here it goes again ah oh here it goes 
2010,aw but there ain't much that's dumber than trying to forget a girl when you love her why not love why not me 
2010,so let your hair down now yeah maybe it's not so bad so let it all come down just let it all come down 
0,normally i try to run and i might even want to hide so am i in this alone what i'm looking for is a sign that you feel how i feel for you no please don't let me go 
0,we spend all our time lying side by side going nowhere it's really something getting busy doing nothing all our time lying side by side 
2014,why does it feel so good but hurt so bad my mind keeps saying i say i'm done but then you pull me back i swear you're giving me a heart attack 
2012,be in the right place the right time this is why we came yeah i can feel it in my veins right place the right time right place the right time with you 
2015,let me be there in your morning let me change whatever's wrong and make it right let me take you through that wonderland all i ask you is let me be there 
2007,if you love me let me know if you don't then let me go if you love me let it be that keep me loving you 
2009,i got good kentucky whiskey on the counter and here i am just missing you again please mr please if you know what i mean i don't ever wanna hear that song again 
2007,now i'm like a flower that's been standin in the rain is there anybody out there who can shine and would like to see a little flower grow and would like to see this woman's lovelight show 
2005,but on those days when nobody wants to know you and all your smiles keep falling on stoney ground don't stop believin you'll get by love i know you if you need love it finds you too 
2005,i just know without you saying it's hard to hide a lie you're always telling stories you're always telling me lies 
2005,oh sam sam i need your smile you need a shoulder longing to see you 
1987,i'm the one you want that's all i wanna be so come on baby make a move on me so come on baby make a move on me tonight to a heart that's open wide and from the start was on your side 
2007,let me hear your body talk let's get animal animal i wanna get animal let's get into animal 
2010,if you only knew what you're putting me through a heart attack you're givin me a heart attack 
2008,your destiny will arrive i'll bring all your dreams alive for you destiny will arrive 
2015,but now there's nowhere to hide i'm out of my head hopelessly devoted to you i'm outta my head 
2011,the way that you flip your hair gets me overwhelmed but when you smile at the ground it ain't hard to tell you don't know you don't know you're beautiful 
2011,cause i'm the foolish one that anointed with your heart but here i am asking you for one more chance it's gotta be you can we try one more time to make it all better 
2011,cause i can love you more than this yeah when he lays you down i might just die inside it just don't feel right cause i can love you more than this 
2012,baby say yeah yeah yeah and let me kiss you if you don't want to take it slow and you just want to take me home 
2013,let me be the one to light a fire inside those eyes but i can feel you crying let me be the one to lift your heart up and save your life i don’t think you even realize baby you’d be saving mine 
2013,tell me that i'm wrong but i do what i please now i'm at the age when i know what i need oh woah baby you and me just do it do it do it 
2014,couple billion in the whole wide world find another one cause she belongs to me everybody wants to steal my girl well find another one cause she belongs to me 
2014,and i been thinking about it lately does it ever drive you crazy but there's nothing to be afraid of it will never change 
2009,where i disappear and hide i think dreamy things as i'm waving goodbye so i'll spread out my wings and fly i'll spread my wings and fly 
2009,i'd like to make myself believe that planet earth turns slowly it's hard to say that i'd rather stay awake when i'm asleep when i fall asleep 
2008,i'm safe up high but why do i feel this party's over you're my protection how do i feel this good sober 
2010,won't you come on and come on and just come on and come on and i should be locked up right on the spot so if you're too school for cool 
2006,i can feel the pressure it's getting closer now we're better off without you feel the pressure it's getting closer now you're better off without me 
2008,that's what you get when you let your heart win whoa i drowned out all my sense with the sounds of its beating and that's what you get when you let your heart win whoa oh why do we like to hurt so much 
2008,"this time we're not giving up let's make it last forever we'll make it last forever ""hallelujah"" "
2008,cause i got him where i want him now and if you could then you know you would it just feels so good cause i got him where i want him right now 
2007,nothing compares to a quiet evening alone let's be more than this now let's be more than no oh let's be more than more than this oh-oh ooh 
2009,you can't be too careful anymore won't come any closer you've got to reach out a little more you've got to reach out more 
2009,but i guess you can't accept that the change is good hey well you treat me just like another stranger well it's nice to meet you sir i guess i'll go i best be on my way out 
2009,you don't have to believe me but the way i way i see it i might have to bend it back i know you don't believe me 
2009,well go get your shovel and we'll dig a deep hole to bury the castle bury the castle go get your shovel and we'll dig a deep hole and we'll bury the castle bury the castle 
2013,i'm bringing my sinking ship back to the shore there's a time and a place to die but this ain't it if there's a future we want it there's a time and a place to die but this ain't it no 
2013,and so if i have to i'm gonna leave you behind and we get along for the most part and so if i have to i'm gonna leave you behind leave you behind some of us have to grow up sometimes we grow up never grow old 
2014,i should be over all the butterflies but i'm into you i'm into you i'm into you i'm into you yeah after all this time i'm still into you 
2013,because someday you're gonna be the only one you've got someday you're gonna be the only one you've got why you wanna please the world and leave yourself to drop dead oh why do i defend the state you're in 
2006,if you wanna get down turn it up so don't go off to smoothe ohh don't be afraid to turn it up 
2006,for thinking that my love could hold you i'm crazy for trying and crazy for crying and i'm crazy for loving you 
0,we'll sip a little glass of wine i'll gaze into your eyes divine i'll feel the touch of your lips to hear you whisper low 
2009,so many times i know i should have told you you walked out and there went my life on my own this wasn't how it was supposed to end i know i should have told you 
2010,two lovers in love can't make it just what kinda love keeps breakin a heart no matter how hard i try your gonna make me cry all that's happenin here is a long goodbye 
0,so what's all the fuss there ain't nobody that spies like us there ain't nobody got spies like us no one else can look that way 
2011,close your eyes and i'll kiss you tomorrow i'll miss you remember i'll always be true and i'll send all my loving to you 
2011,and my love does it good it's everywhere with my love i never say goodbye to my love and my love does it good whoa 
2011,how can i hope to reach your love cause when we kissnothing feels the same i could spend eternity inside your loving flame i'll be feeling blue just sitting here without you 
2012,you say yes i say no you say stop and i say go go go oh no - you say goodbye and i say hello i say high you say low you say why and i say i don't know - why why why why why do you say goodbye goodbye - wow 
2013,queenie eye queenie eye who's got the ball i haven't got it it isn't in my pocket o-u-t spells out that's out that's out 
2013,it's way too soon to see what i could do we can do what we want we can live as we choose 
2006,you know the nearer your destination the more you're slip slidin away i know a woman believe we're gliding down the highway 
2008,i take two steps forward i take two steps back and you know it ain't fiction you know it's a fact 
1988,just remember i'm forever your girl you gotta remember i'm forever your girl hey baby baby don't you know that i love you 
1988,he's a cold-hearted snake he's a lover boy at play he don't play by rules he don't play by the rules 
2007,why do i feel this way the promise of a new day the promise of a new day a new day the promise of a new day don't promise me 
2007,and i'll be giving you the benefit of the doubt giving you a minute to try to work it all out and i'll be giving you a minute to try to work it all out i'll be giving i wanna give it giving you the benefit 
2009,and you could give your heart and soul cause love can pull you deep into a spell i'm telling you love you never know where it's coming from 
2008,next time i fall in love i'll know better what to do the next time i fall in love it will be with you 
2008,things will be great when you're downtown no finer place for sure downtown you're gonna be alright now downtown everything is waiting for you downtown 
0,call me don't be afraid you can call me maybe it's late but just call me tell me and i'll be around 
2007,hold on to your teardrops you got a long way to go no one knows where you're heading to if you look like that i swear i'm gonna love you more my heart is waiting for a new you 
2009,long time to see but i always thought us two would be serious i'm far gone but your long distance call it's never been like that it's never been like i know i don't wanna stay in place no more see 
2009,it's twenty seconds till the last call lie now you know it's easy and i'll be anything you ask and more it's not a miracle we needed 
2011,all the games they play i want you tonight i want you to stay give me everything tonight hey 
2011,i'm outta my mind outta my mind marc anthony so let it rain over me whoooo-hoooo so let it rain over me 
2011,you put it down like new york city ohh girl miss international love so international been all around the world but i ain't gon lie there's nothing like miami's heat dale ohh miss international love so international 
2009,every night i go every night i go sneakin out the door there's something bout the night what would my mama do if she knew bout me and you 
2009,you'll have to cry me out baby you ain't all that cause baby you ain't all that baby i'm walkin away 
2009,when the beat kicks ya feel it in in your bones when the basement cracks and the needle drops when the beat kicks ya feel it in your bones you can't turn back and 
2014,let's just go with the flow and climbing up on the tables so tell the dj don't stop grab someone if you're not 
0,i love the way you're talking nasty you know you're just my type boy you're just so nasty you know you're just my type boy you're just so 
2003,now i know joan of arc felt bigmouth strikes again and i got no right to take my place in the human race 
2008,this is the dance for all the lovers finally it's our time now these are the times that we'll remember breaking the city's heart together 
2016,baby you're much too fast yes you are you need to find a love that's gonna last oh oh need to find a love that's gonna last hey hey you're gonna run your body right into the ground right into the ground 
0,ooh little darlin if u're free 4 a couple o hours free 4 a couple o hours i said let's pretend we're married and go all night oh darlin let's pretend we're married and go all night let's pretend we're married and go all night 2night 
2014,alone in a world that's so cold so cold maybe i'm just too demanding why do we scream at each other how could you just leave me standing 
1986,you don't have to be rich to be my girl you don't have to be cool to rule my world i just want your extra time and your kiss ain't no particular sign i'm compatible with 
2009,i tried to be your picture perfect girl cause i'm not a doll this ain't a dollhouse no i could never be stuck living like this 
2008,oh don't let him know don't show him what's in your eyes do you smile as you're leaving don't show him what's in your heart 
0,come on ride the train hey ride it woo woo come on ride the train woo woo come on ride the train come on ride the train it's the choo choo train 
2015,tell me honestly would you still love me the same if i showed you my flaws if i couldn't be strong tell me would you really cry for me 
2008,when i very first saw you baby i knew come on baby lay your love on me ooh baby let your love go free now baby baby baby got the love i need now 
2015,prove i'm all right song i'll play my fight song cause i've still got a lot of fight left in me a lot of fight left in me 
0,i treat it so special now ya ho jealous freak hoes got several they tens or better i'm a trendsetter i'm a go-getter don't check i'm that nigga sit on my balmain zipper 
2003,i've been knocked out beat down black and blue she's not the one coming back for you if i fall back down you're gonna help me back up again if i fall back down you're gonna be my friend 
2010,but what he what he don't know oh it's easy oh what he don't know what she don't know 
2006,other arms reach out to me other eyes smile tenderly the road leads back to you i said georgia oh georgia 
2013,i've made up my mind of the lonesome times all the lonesome time i said i've made up my mind 
2009,heaven help the man who kicks the man who has to crawl heaven help us all help us all heaven help us lord oh yeah 
0,"in the meadow we can build a snowman he'll say ""are you married"" we'll say ""no man but you can do the job when you're in town"" but you can do the job when you're in town brother"" "
2009,what have i got to do to make you love me huh what have i got to do to make you want me mmm it's sad so sad oh it seems to me that sorry seems to be the hardest word 
2015,everything is beautiful on a snow covered winter's day and everything is beautiful the world's gonna find a way one more time 
0,and i'm moving on and i'm trying to be as much of myself as if you were here with me but it's not unheard and while you go on living your life 
0,i came in like a wrecking ball i never hit so hard in love all i wanted was to break your walls all you ever did was wreck me 
2007,i never stray too far from the sidewalk i learned to play on the safe side i find it hard to trust i am afraid 
2007,and i think you would agree happening to you and me and i think you would agree whooaaa the best thing is that it's happening to you and to me 
2015,i've got your picture that you gave to me and it's signed with love just like it used to be i've got your picture she's got you i've got these little things she's got you 
2009,all the sweet green icing flowing down and i'll never have that recipe again and i'll never have the recipe again i will drink the wine while it is warm 
1988,and she aches just like a woman but she breaks just like a little girl mm-mm yes she does and she makes love just like a woman but she breaks just like a little girl 
1988,all those lonely people where do they all come from father mckenzie writing the words to a sermon that no one will hear oh look at all the lonely people 
2016,never gonna give you up never gonna make you cry never gonna say goodbye never gonna tell a lie and hurt you 
2003,you don't have to say you love me i just wanna be with you time and time you say you wanna be free repeat to fade 
2004,together forever and never to part and don't you know i would move heaven and earth to be together forever with you 
2003,the love has gone will we ever be the same and i can feel you in my arms the feeling's wrong the joy has turned to pain the love is gone will we ever be the same 
0,"don't say goodbye girl don't say goodbye to me cos you're my girl"" i couldn't live without you no "
2004,i won't feel better if you hold me in your arms yes we all have feelings to make me feel the way you know i should 
2005,it's all give and take and you just take and i can't take it you see i've done everything for you i'm going out on the town tonight 
2008,the alley to her heart is a beaten track you want love i got it come on girl she's never out of love she's got the knack you've got love i want it come on girl 
1980,show me where i start find a horse and cart i'm just a country boy country boy at heart 
2011,this is for you eyes on it roc me out back and forth roc me out on the floor roc me out more and more 
2011,you know that imma do whatever i'm not gon leave see i know you like being round chicks that's what i love about you babe and i know what you thinking of 
2007,but all i've got is a photograph and i realize you're not coming back anymore i can't get used to living here while my heart is broke my tears i cry for you 
2009,"i wanna know if you'll be my girl when you turned and walked away that's when i wanna say i wanna know if you'll be my girl"" i say "
1999,"walkin in a winter wonderland in the meadow we can build a snowman snowman then pretend that he is parson brown he'll say ""are you married"" we'll say ""no man no man "
2012,and party and bullshit and party and bullshit with you on the avenue out in the streets we're running 
2012,eh oh a shining star wo-oh shine your light wo-oh set the world on fire wo-oh shine tonight 
2014,i know how to love you and i wanna love you some more come a little closer ooh i wanna feel your body 
2006,oh yeah oh yeah ooh oh that's just the way it goes you know it 
2008,johnny's always running around trying to find certainty he needs all the world to confirm that he ain't lonely 
0,now i'm a believer i'm in love i'm a believer i couldn't leave her if i tried 
2011,you take me clear to the sky and all the people around the world can stand aside for me and my baby juliet this kind of loving you don't forget 
2000,you've got that somethin and it keeps buggin me and i can't get you outta my mind cos you've got that somethin 
2009,you could wait for a lifetime to spend your days in the sunshine you might as well do the white line cos when it comes on top 
2005,tearing my fears apart that wrinkles your nose touches my foolish heart just the way you look to-night darling 
2005,some others i've seen might never be mean for nobody else gave me a thrill with all your faults i love you still it had to be you wonderful you it had to be you 
2005,"and i think to myself what a wonderful world i see skies of blue and clouds of white the colours of the rainbow so pretty in the sky i see friends shakin hands sayin ""how do you do"" "
2006,when the night falls on you i'll stand by you won't let nobody hurt you and i'll never desert you 
2006,it's not time to make a change you're still young that's your fault there's so much you have to know there's so much you have to go through 
2006,if not for you baby i'd lay awake all night if not for you my sky would fall rain would gather too i'd be lost if not for you oh what would i do if not for you 
0,to hear a old love song and wanna cry now it's the same old song it's the same same old song it's the same old song 
2010,you’re the lover that i've waited for baby ‘round and ‘round i go up and down i go in a spin i’m loving that spin that i'm in under that old black magic called love 
0,for the sake of havin you near use your mentality wake up to reality but each time i do just the thought of you cause i've got you under my skin 
2010,today i'm a part of you dear there's a rainbow before me skies above can't be stormy and the difference is you 
2010,when i fall in love it will be forever or i'll never give my heart and the moment i can feel that you feel that way too is when i fall in love with you 
2005,the joker ain't the only fool who'll do anything for you and it's a-hard to be a lover when you say you're only in it for fun the joker ain't the only fool who'll do anything for you 
1987,don't let the sun go down on me although i search myself it's always someone else i see i'd just allow a fragment of your life to wander free but losing everything is like the sun going down on me 
1989,i keep on callin her name smokey mountain rain i'll keep on searchin i can't go on hurtin this way she's somewhere in the smokey mountain rain 
