year,V1
2006,i wasn't where you wanted to be that for worse or for better we're better together no don't say that you're sorry and i won't say i told you so 
2007,she laid her heart and soul right in your hands and that's what happens when the only voice she hears is telling her she can't well she laid her heart and soul right in your hands you stupid boy 
2010,but i close my eyes and one more time and so i wander round this town til summer comes around and then i close my eyes and one more time 
0,if i knew what i was doing i'd be doing it right now i would be the best damn poet so if you need a lover and a friend i would be the best damn poet silver words out of my mouth 
2013,i just wanna sing a little chill song down in my drink oh i know i just want a little bit of everything 
2006,i'm no stranger to the rain and i'll put this cloud behind me to ride the wind and dance in a hurricane but i'll put this cloud behind me 
0,it ain't nothin but a scratch a little bit of love can stitch it ain't nothin a little bit of love can't heal cause it ain't nothin a little bit of love won't fix it ain't nothin a little bit of love can heal 
2007,oh you can watch me walk if you want to want to i bet you want me back now don't you don't you i'm about to show you just how missing me feels i put up a barbed wire fence around my heart baby just to keep you out 
2008,didn't you know how much i loved you baby i gave you everything every part of me didn't you feel it when i touched you didn't i rock you when i loved you baby 
2008,all you gotta do is look at me that way and there you go oh and i gotta tell ya there's nothin better you only gotta be yourself 
0,wishing every day was sunday you're right next to me baby don't rush no no just hanging on every touch baby don't rush yeah yeah 
2001,i think i'm giving in i know that it's all wrong heaven help me when i say i never was that strong 
0,i didn't have to turn my head whenever you walked in thought i was doing fine about to get you off my mind i see your face and then i'm 
2000,you could hurt me all you wanted and i would never even know and i wouldn't have a heart and i wouldn't need a soul you could hurt me all you wanted and i'd never even know i'd give anything just to be the tin man 
1995,don't that make you want to fall in love don't that look like a picture of us don't that make you wanna fall don't that make you wanna fall in love 
2000,i want you to know i still love you so when i close my eyes you're all i see in the dark of night you're in my dreams you're always there when i close my eyes 
1990,where i'll be when it's said and done i'm proud as anyone i'm an old tennessean i'm proud i'm proud as anyone 
2000,it's the simple things in life like the kids at home and a loving wife that you miss the most when you lose control and everything you love starts to disappear the devil takes your hand and says no fear have another shot just one more beer yeah i've been there that's why i'm here 
1999,she thinks my tractor's sexy she's the only one who really understands what gets me she's even kinda crazy bout my farmers tan she thinks my tractor 
2004,on the road to nowhere fast here's to the strong thanks to the brave against the grain 
2005,god knows how i miss you sometimes i wonder who you'd be today an sometimes i wonder who you'd be today 
2005,cause when i'm a firecracker comin undone or when i'm a fugitive ready to run all wild-eyed and crazy when i'm a firecracker comin undone when i'm a fugitive ready to run all wild-eyed and crazy 
2005,and it's two bare feet on the dashboard and a yoo-hoo bottle on the floorboard perfect song on the radio it's a sip of wine it's summertime 
2005,so i just sit right here and have another beer in mexico do my best to waste another day sit right here and have another beer in mexico so i'll just sit right here have another beer in mexico 
2009,the first time's a one time feelin and i never wanted nothin more well i'm what i am and i'm what i'm not i live to love and laugh a lot and that's all i need 
2007,you're six years old and you take a nap and you wake up and you're twenty-five and your high school sweetheart becomes your wife and just like that your a fuckin bitch a hundred years goes faster than you think 
2009,and today you know that's good enough for me breathing in and out's a blessing can't you see today's the first day of the rest of my life and i'm alive and well i'm alive and well 
2010,i burned the cool off of that corvette lookin back at the moments black and white i wouldn't change a thing that changed my life man i was gone gone forever 
2010,ain't all that it's cracked up to be so let's take a chance and live this fantasy cause everybody needs to break free from reality oh yeah cause everybody needs to break free from reality 
2010,somewhere with you yeah can go home with anybody i meet i'm somewhere with you somewhere with you somewhere with you i'm somewhere with you 
2014,but baby climbing the walls gets me nowhere i don’t think that i can take this bed getting any colder we don’t have to fix each other come over we don’t have to say forever come over 
0,and took it all the way to the end of the line i spent my whole life running around well i dropped a note in a bottle and i traded it in for a whole nother world 
2008,daytime friends and nighttime lovers they don't want to hurt the others so they love in the nighttime and shake hands in the light of day 
2008,and nobody else can make me sing along and nobody else can make me feel nobody sings a love song quite like you that things are right when you're wrong with a song 
2006,"when the drinks finally hit her she said ""i'm no quitter i thought how he looked out of place i've had some bad times lived through some sad times i couldn't hold her cause the words that he told her "
2007,know when to fold em and know when to run you got to know know when to run 
2007,oh i wish that we could play that game again even though i'd always lose and you would win at times you would desert me the emptiness would hurt me 
1994,"i looked after tommy cause he was my brother's son ""promise me son not to do the things i've done it won't mean you're weak if you turn the other cheek but you coulda heard a pin drop when tommy stopped and blocked the door "
2003,just when you think you've really changed him he'll leave you again don't you fall in love with a dreamer before we say goodbye 
2006,but we both want it bad enough yes we both want it don't we i don't need you baby and i know you don't need me 
2006,well it's your mind that tricks you into leaving everytime well it's your heart that talks you into stayin where you are and how do you know when it's real you got your heart at the wheel 
1997,haven't i let you know no buried treasure we don't need it we don't stand on ceremony i don't wanna be the lonely one 
2008,and with the touch of your hand you took me farther than i've never been you love me like you've loved me all my life 
1997,here lies a young man struck down in his prime so he shot the girl down i know that local folks say it's the wind from the tomb of the unknown love 
2012,and he says i don't call him daddy it don't matter what we do i don't call him daddy he could never be like you 
2012,i'd hear him on his knees give me strength and thank you lord for my job and give me strength 
1991,if you wanna find gold go looking in the mountains if you wanna find silver go digging in stones if you wanna find heaven go reading in the bible if you wanna find love go looking at home 
2012,and i've finally made the warder my friend ol red's a-itchin to have a little fun red'll have em treed before the mornin come and i waited til the time was right 
2008,show me you love me by the look in your eyes these are the litte things i need the most of my life open the door for me what would it hurt 
2015,"and the ball goes up and the ball comes down swings his bat all the way around the world's so still you can hear the sound says ""i am the greatest that is a fact "
2009,i swear like a shadow that's by your side i'll love you with every beat of my heart and i swear i'll give you every thing i can i'll be there 
2009,alone lonely time i need your love god speed your love to me oh oh i need your love 
2009,love me tender love me sweet for my darlin i love you and i always will 
0,i can't unthink about you i can't unfeel your touch i can't unhear all the words oh it's no use 
0,so if they ask you what you mean to me don't call it love tell em you're my everything so if they ask you what your feelin's are 
2007,set me free why don't cha babe you just keep me hangin on cause you don't really need me but you keep me hangin on 
2011,and there's somethin bout a truck in a field and there's somethin bout you and me and the birds and the bees and lord have mercy it's a beautiful thing ain't nothin bout it luck there's somethin bout a truck 
2012,life's a long and winding ride and happiness don't drag its feet time moves faster than you think and time moves faster than you think 
2015,who you gonna blame the star of the game or the no name girl in the freshman class or the no name girl in the marching band she was in the freshman class 
2007,yesterday is dead and gone and tomorrow's out of sight and it's sad to be alone i don't care what's right or wrong yes i do lord it's bad to be alone 
2007,hold your warm and tender body close to mine make believe you love me one more time for the good times one more time 
2007,lord help me jesus i've wasted it so help me jesus i know what i am but now that i know that i've needed you so help me jesus my soul's in your hand 
2008,but i bet somebody’s already told you that we make a promise only get worse in the morning light and you’re just the girl to get that off my mind 
2010,i always wondered how i'd live without you i'm strong enough to make it on my own i've been good at holding on now i'm learning to let go 
0,it's just a stepping stone and it ain't gonna slow me down this ain't no stumbling block stepping stone it ain't no stumbling block stepping stone 
2010,love love you let me down think you should be leaving you're making this too easy you won't string me along 
2011,when i'm scared i bow my head and pray when i feel weak and unpretty i know i'm beautiful and strong and when i'm scared i bow my head and pray 
2009,how do i live without you how do i breathe without you if you ever go please tell me baby how can i go on 
0,i've got the records i've got your class ring and it still looks the same as when you gave it dear 
0,but nobody answers when i call your name is driving me insane driving me crazy but nobody answers when i call when i call your name and nobody answers when i call when i call your name 
0,first time i'd seen him smile in years he stopped loving her today and soon they'll carry him away soon they'll carry him away 
0,keep their crazy hidden til they're pushed off the deep end oh yeah god forgive em they weren't born like this oh no crazy women are made by crazy men keep their crazy hidden til we're pushed off the deep end 
0,if you want to get love then give it then you gotta let go and do some forgiving of your own if you want a friend then be one it don't matter what it is 
2014,you know we're just catkin a little groove before the show at the parking lot party cause there ain't no party like the pre-party yeah pass me the chicken wings 
0,i roll every window down every back road in this town i find a field i tear it up yeah sometimes i drive your truck 
2015,cause i don’t dance no i don’t dance but here i am yes you got me in the palm of your hand girl yeah you got me in the palm of your hand girl 
2009,ain't no big deal to lose i keep telling myself it's just a part of the game i keep telling myself hard luck found out my name i let my bridges burn but i'll just live and learn you'd think that even a fool like me could have found true love somehow 
2006,but i o u the sunlight in the morning and i o u more than life now more than ever i know that it's the sweetest debt i'll ever have to pay that i o u the sunlight in the morning 
1996,somebody's gonna love you no matter what you do hidden inside of you somebody's gonna touch you it's just a matter of time and if you're ever gonna try love again it might as well be mine 
1993,and i'm proud to be an american and i'd gladly stand up next to you and defend her still today that i'm proud to be an american 
0,when i have a fire to warm me i don't mind the rain i can take the bad times when you wrap your love around me 
1996,oh it tears me up when you go all to pieces tryin hard don't always make it easy cause hearts aren't made to break they're made to love lately all i do is think about you 
0,if i never say the words you wanna hear don't underestimate my love for you darlin it's always there it's just the way care don't underestimate my love 
1997,she walks these hills in a long black veil she visits my grave when the night winds wail nobody knows but me she stood in the crowd and shed not a tear 
2006,maybe i'll lose some weight fine and dandy i'm barely getting through tomorrow i'll be fine and dandy 
0,if i see you tomorrow on some street in town pardon me if i don't say hello hello i be long to an other it wouldn't look so good i love you but we're strangers when we meet 
2006,will you gimmie thirty-five to make it thirty-five to bid it a thirty-five who woulda bid it at a thirty-five dollar bid will you gimmie fifty-five 
1997,i wanna fall in love feelin like i never felt before i wanna feel that touch been livin without it 
1999,i would go anywhere long as i know i'll always go and i can't wait to grow old 
2009,when we go up to bed you're just no good it's such a shame and then you make this noise and its apparent is all over it's not fair and i think you're really mean i think you're really mean i think you're really mean 
2008,i've got this feeling down deep in my soul that i just can't lose needed a friend and the way i feel now i guess i'll be with you till the end i'm stuck on you 
2008,i feel no shame i was born and raised in the boondocks one thing i know no matter where i go 
2010,you better take me down take me down take me down take me down take me down take me down come on 
2013,on the pontoon jumpin out the back don't act like you don't want to out here in the open i'm out here in the open 
2012,tell me how how'd you get so far away all we have left are the memories of the love we made are you sleeping with your own regret on your side of the bed 
2014,don't want to wait til the sun's sinking we could be feeling all right why don't we do a little day drinking blame it on the work day 
2014,i want to taste her lips i want to drown myself in a bottle of her perfume i want her magic touch 
2015,your cheating heart will tell on you you'll toss around and call my name you'll walk the floor the way i do the time will come when you'll be blue 
2006,and see what you can find cause if you want that kind of love well you don't need none of mine so don't come home a drinkin 
2015,there goes my reason for living there goes the one of my dreams there goes my only possesion there goes my everything 
2016,now i shout it from the highest hills even told the golden deffodils and now my heart's an open door and my secret love's no secret anymore 
2002,you better detour around my town cause i'll grab a you by the hair a the head and that he won't cat around with a kitty i'm here to tell you gal to lay off a my man 
2016,la la la la la la bobby mcgee la la la la la la me and bobby mcgee and was blowin sad while bobby sang the blues good enough for me and bobby mcgee 
0,i said a country boy cause country's all i am i love runnin barefooted through the old cornfields and i love that country ham 
2016,and you'll say hey loretta i love you more than my irish setter hey loretta i swear i'm a gonna treat you better buy you brand new overalls if you'll only come back home and no one here is a gonna know what i'll be doing there 
0,on the hand of a man that stands at six-foot-three my daddy wasn't one that tried to make no big impressions they don't make men like my daddy anymore guess they've thrown away the pattern through the years 
0,i've got your picture she's got you i've got the records i've got these little things 
1998,he talks to me to hear him talk to me with his soothing conversation and i love the way he's not afraid 
0,there’s a little bit of devil in her angel eyes she’s a little bit of heaven with a wild side there’s a little bit of devil in her in those angel in those angel eyes 
2011,ain't gotta ask you what's wrong and you didn't have to try let's do what we do best let's kiss tomorrow goodbye 
2011,dancin on the tailgate in a full moon drip of honey on the money maker gotta bee the best buzz i'm ever gonna find i'm a little drunk on you and high on summertime 
2013,but you look like the kind that likes to take it way down gonna sound like a winner when i lay you down and love you right yeah that’s my kind of night yeah that’s my kind of night oh oh oh oh 
2013,you don't have to worry bout it baby the door's unlocked i'll leave on the lights baby you can crash my party anytime if it's two in the mornin and you're feelin lonely 
2013,she was like oh my god this is my song she was like come here boy i wanna dance fore i said a word she was takin my hand spinnin in the headlights she gave me a goodnight kiss 
2015,end up in a four door burning up a backroad song and kick the dust up let's back it on up 
2015,bein the girl in a country song to climb up in your truck keep my mouth shut and ride along and be the girl in a country song to climb up in your truck keep our mouth shut and ride along 
2014,so keep on climbing though the ground might shake just keep on reaching though the limb might break cause you can learn to fly on the way down keep on climbing though the ground might shake 
2003,once i had a secret love now i shout it from the highest hill at last my heart's an open door and my secret love's no secret anymore 
1997,i'm a loser and i lost someone who's near to me and i'm not what i appear to be what have i done to deserve such a fate 
2002,she walks these hills in a long black veil she visits my grave where the night winds wail she stood in the crowd and shed not a tear she visits my grave when the night winds wail 
2016,the moment i touched your hand i was born to love you i was born to love you - till the day i die 
1996,it's too hot to fish too hot for golf and too cold at home well i only planned on one or two i might stay for three it's so easy not to care about what's right or what's wrong well i only planned on one or two i may stay for three 
1996,"brother jukebox sister wine mother freedom father of time you're the only family i've got left and i tell myself ""tomorrow's a new day"" "
1996,don't blame it on me i am who i am and that's what i'm gonna be about my insanity 
1997,and your love is a miracle your love is a miracle even to a heart that's blind like mine ‘cause your love is a miracle 
2011,and i'll reach the cheating side and i'll hate myself for coming here again a place they call the broken promise land and she'll reach the cheating side 
2005,where the whiskey drowns and i'll be okay i'm not big on social graces think i'll slip on down to the oasis 
2011,all my old flames have new names there's a lot of girls in town who tied the knot and settled down i thought i'd start a fire with one of my old flames 
1996,the song sure was a sad one bubba shot the juke box last night said it played a sad song it made him cry bubba shot the juke box stopped it with one shot 
1996,i gotta myself through the week somehow i had a ball friday saturday and sunday well it sure is monday ain't it the truth i partied too hardy now i'm payin my dues 
1996,but you couldn't say it and i couldn't say it you know i tried my best to go and it was almost goodbye but you didn't say it and i didn't say it 
2011,i just wanted you to know sometimes driving home at night i let your memory take control and you're sitting by my side i turn up the radio and cruise down old route 59 girl it's solid gold well i'll let you go i just wanted you to know 
1996,i can't believe what the judge had to tell us i got the jeep she got the palace the ones that said i jumped in i got the jeep she got the two bedroom 
1996,i'm not gonna be your love sick clown i'm gonna get a life that's what i'm gonna do yeah i'm gonna get a life 
2011,i don't know why she even hangs around after all the hell i've put her through and the times i've let her down she has more faith in me than i have ever found 
2012,i don't wanna close my eyes i don't wanna fall asleep cause even when i dream of you i'd still miss you 
2008,i'd settle down and do just fine i got my angel raising kids i'm raising hell just like i did i got a lot of crazy friends 
2003,and not seeing that loving you is what i was trying to do not seeing that loving you thats what i was trying to do 
2001,everybody knows in the whole wide world is a happy girl now everytime i start to feel like that 
2001,she'd tell him about her dreams she carries her dreams man you ought to see her fly he went up to the bedroom 
2001,you think i'm always makin oh i know you can hear me but i'm not sure you're listening i hear what you're sayin 
0,this one's for the girls who've wished upon a shooting star who dream with everything they have all around the world 
0,when you let go i’ll hold on when you need to cry i swear that i’ll be there to dry your eyes when you feel lost and scared to death just take my hand together we can do it 
2011,if i ever get the nerve to say hello in this cafe say you will today and everyday you know i will 
2005,i tried to smile as he talked of the days ain't true love a funny thing big man you got money in your hand you can't romance your fame -- 
2015,i got a feelin called the blues she's got that kind of lovin lawd i love to hear her i got the lovesick blues 
2004,well darling i'm telling you now my heart would break in two if i should lose you i'm no good without you anyhow and have i told you lately that i love you 
2005,devil woman let go of me and leave me alone i want to go home i'm goin back home 
2005,i'll still be true and walk alone flame of love is brightly burnin until you return i'll stay the same dear and i'll still be true and walk alone 
2015,love me tender love me sweet love me tender love me true for my darlin i love you and i always will 
0,some feelings just won't leave oh no matter how hard you try i see it in your eyes and some memories just won't die 
1992,sometimes you're the windshield sometimes you're the bug sometimes you're the louisville slugger sometimes you're gonna lose it all 
1999,i want a comfortable bed that won't hurt my back shouldn't i have this shouldn't i have all of this and i want a full house and a rock and roll band 
2006,but i gave up my home to see you satisfied and i've got swinging doors a jukebox and a barstool cause i'm always here at home till closing time i'm always here at home till closing time 
2006,tonight the bottle let me down the one true friend i thought i'd found i've always had a bottle i could turn to but the wine don't take effect the way it used to 
2006,let him sing me back home with a song i used to hear sing me back home before i die won't you sing me back home with a song i used to hear and sing me back home before i die 
2001,we still wave old glory down at the courthouse and white lightning's still the biggest thrill of all we don't let our hair grow long and shaggy and i'm proud to be an okie from muskogee 
2007,no it's not love not like ours was it's not love but it keeps love from driving me mad and i don't have to wonder who she's had i turn to her when you leave me alone 
2007,it's the coldest time of winter got plans to be in a warmer town come summer time if we make it through december we'll be fine i wanted christmas to be right for daddy's girl 
2007,always wanting you but never having you makes it hard to face tomorrow cause i know i'll wake up wanting you again wish i'd had a way of knowing that 
2016,my ears can't stand to hear the same old song ramblin fever the kind that can't be measured by degrees there ain't no kind of cure for my disease 
1988,cowboys and outlaws right guys and southpaws dirt roads and white lines and all kinds of stop signs cause i wear my own kind of hat there's two kind of lovers and two kind of brothers 
1987,so i just dream keep on bein the way i am the way i am reality but i just dream keep on bein the way i am i just dream keep on bein the way i am 
0,"that's the way love goes babe that's the music god made losing makes me sorry you say ""honey now don't worry"" don't you know i love you too and that's the way love goes losing makes me sorry you say ""honey don't worry"" "
2009,give me the beat boys and free my soul i wanna get lost in your rock and roll and drift away and i don't understand the things i do repeat and fade 
0,you give your hand to me and then you say goodbye the one who loves you so no you don't know me 
1995,so what's the glory in living doesn't anybody ever stay together anymore and if love never lasts forever tell me what's forever for 
2006,i'm asking you to that i'll always stay by you're side i promise my love to you whatever you need 
2008,she called me baby baby all night long kissed away all my fears when things went wrong 
2003,darling don't let her win take me in your arms right now hold me tight she's wanting to come back in 
2007,the chance that you might love me too and then you say goodby i watch you walk away the one that loves you so 
2006,kiss me baby ooooh it feels good i'm gonna love you like a lover should your fine so kind kiss me baby ooooh feels good 
0,crazy arms that reach to hold somebody new this ain't no crazy dream i know that it's real and that's why i'm so lonely all the time and my yearning heart keeps saying your not mine 
2008,make the world go away and get if off my shoulder say the things you used to say and make the world go away 
2005,i'll grab the wheel and i'll point it west you said i wouldn't get too far on a tank of gas but i have everything i'll ever need i got an old guitar and a brand new set of strings 
2009,hey white liar and it spreads just like a fire slips off of your tongue like turpentine you said you went out to a bar 
2009,if you wanna pick a fight well i'm gonna have to say good night you got your friend just like i got mine but we got a lot in common you will see we're just like you only prettier 
2009,"he ain't feeling anything my love my hurt or the sting of this rain ""man ain't it such a nice day"" i'm driving through a hurricane "
2009,i thought if i could touch this place or feel it i thought that maybe i could find myself if i could just come in i swear i’ll leave if i could walk around i swear i’ll leave 
2009,and i bet we’d get along just fine he could calm a storm and heal the blind and i bet he’d understand a heart like mine and i bet he’d understand 
2011,go and fix your make up girl it's just a break up run and hide your crazy and start actin like a lady but this ain't my mama's broken heart go and fix your make up when it's just a break up 
2011,but you went away how dare you i miss you but i'm not going to ever get over you cause you went away 
0,doing it all by hand cause when everything is handed to you it's only worth as much as the time put in it all just seems so good the way we had it in all just seems so good the way we had it 
2005,how fast will it go can it get me yeah what i really need and a whole lot of speed 
2005,hell yeah take me back to where the music hit me life was good and love was easy when life was good and love was easy 
2005,gone like yesterday gone like a 59 cadillac like all the good things that ain't never comin back she's gone gone gone gone 
0,till the grace of god got in the way here's to the strong thanks to the brave she'd love to kill that bottle 
2006,some people care about what other people think let a little gossip gotta let it roll off-a my back i don't give a dern what other people think 
2008,back when i knew it all back when a pitcher of beer and a back when god was a name i used in vain to get a point across when i got ticked off 
2008,there's one in every crowd he's got the next round but he always drinks for free there's one in every crowd and it's usually me that brings the party in us out 
2006,countin flowers on the wall that don't bother me at all smokin cigarettes and watchin captain kangaroo i've nothin to do don't tell me 
2007,i really learned a lot i know it isn't true love is just a lie ooh ooh love hurts 
2008,bright lights big city gone to my baby's head but she doesn't believe a word i said cause you don't know what it's all about 
2002,are you going away well i could have loved you better i didn't mean to be unkind you know that was the last thing on my mind 
2002,such a waste of two lives its my belief in the number of husbands and wives and some can't 
1999,lonely time time goes by so slowly i need your love godspeed your love to me 
2010,so rock me mama like a wagon wheel rock me mama any way you feel rock me mama like the wind and the rain rock me mama like a south-bound train 
2015,let me be there in your morning let me change whatever's wrong and make it right let me take you through that wonderland all i ask you is let me be there 
2007,if you love me let me know if you don't then let me go if you love me let it be that keep me loving you 
2009,i got good kentucky whiskey on the counter and here i am just missing you again please mr please if you know what i mean i don't ever wanna hear that song again 
2005,i just know without you saying it's hard to hide a lie you're always telling stories you're always telling me lies 
2005,oh sam sam i need your smile you need a shoulder longing to see you 
2015,but now there's nowhere to hide i'm out of my head hopelessly devoted to you i'm outta my head 
1997,everybody move to tha back of the bus we the type of people make the club get crunk but us gone bust you in the mouth with the chorus now say ah ha hush dat fuss 
2008,looking at you through a misty moonlight maybe it was memphis maybe it was southern summer nights maybe it was you maybe it was me 
0,don't tell me what to do i'm a page that you have turned so don't tell me what to do well i'll love you forever if i want to 
2008,that i can't do nothing about i could beg i could plead and get down on my knees but i think i've finally figured it out well it's all i can stand but it's out of my hands 
2002,i'll shake the sugar tree til i feel your love falling all around me you gotta tend to what you planted and if you take my love for granted baby 
1997,well i said he had a lot of potential buyin all his alibis just floating down a river of lies buying all his alibis 
2002,cause you do what you gotta do and you know what you know but when it's all said and done you do what you gotta do 
2002,did you really think last night did you really think that guy right now you hate yourself but there's no use crying 
1997,the floor's getting crowded but i don't wanna take part i bet you can guess it's got someting to do with my heart but don't be mistaking my smile i've had my moments when i could get lost in the sound 
0,as she rolls she's a river where she goes time will tell heaven knows he can't go with her and she rolls all by herself 
1997,she'll go out with her girlfriends but she thinks all the good ones are gone she said mom it's not that easy you make it sound so simple 
1998,i got down on my knees and told the truth oh oh i said a prayer for you baby wasn't god feelin good that day i said a prayer for you 
0,and she feels like carolina she makes me feel like home's not so far away she feels like carolina looks like california 
2014,i go out walkin after midnight out in the moonlight just like we used to do and as the skies turn gloomy searchin for me 
2006,for thinking that my love could hold you i'm crazy for trying and crazy for crying and i'm crazy for loving you 
2005,if you knew what i've been through you would know why i ask you have you ever been blue have you ever been blue if you knew what i been through 
1988,you'll toss around you'll walk the floor the way i do is gonna tell on you 
2005,if you loved me half as much as i love you you wouldn't stay away half as much as you do if you only loved me half as much as i love you if you only loved me half as much as i loved you 
2011,crazy arms that reach to hold somebody new but my yearning heart keeps saying you're not mine my troubled mind knows soon to another you'll be with and that's why i'm lonely all the time 
2009,so many times i know i should have told you you walked out and there went my life on my own this wasn't how it was supposed to end i know i should have told you 
2000,so don't you get your hopes up if i call because i always catch myself when i fall 
2003,no matter what it takes some day i'm gonna break these these love taking heart breaking cold hard lonely making chains you don't belong to me but i belong to you in these 
2003,oh can't you see i still love you i want you to stay darlin please don't toss us away 
0,your love's sweepin me off of my feet you're the only one i'm dreamin of i can't believe that i'm falling in love i woke up with you in my heart 
1990,i'm that kind of girl i'm that kind of girl i ain't the woman in red i ain't the girl next door but if somewhere in the middle's what you're lookin for i'm that kind of girl oh whoa 
2009,if i don't learn to let you go but oh you make me lose control i was born with a jealous bone can't stand the thought of you with anyone else 
2009,and i thank my lucky stars each night when you're in my arms and you're holding me tight i realize what it means to have your true love i would've never found you 
0,you don't even know who i am so what do you care if i go he left the clothes on the floor and you don't even know who i am 
1980,and here i am that burn you just like a brand in every lie you're hearin i still carry a flame for you 
1996,right through the door came a tear-stained letter whoa oh oh lord lord cry and cry if it makes you feel better set it all down in a tear-stained letter 
1980,we've just been lonely too long no we ain't done nothin wrong but we ain't done nothin wrong cause we ain't done nothin wrong 
1980,you can feel bad if it makes you feel better picture me cryin reading all your love letters and picture me cryin reading all your love letters if it makes you feel better 
1980,she drew a broken heart torn right down the middle in a red jagged line it ain't no cupid's arrow it ain't no valentine anyway you cut it she's gone 
2000,the shadows start to fall when i'm drifting off to sleep he's the last thing he's the last thing on my mind 
0,"that's the kind of mood i'm in hang the sign out ""do not disturb us"" get a wake up call about three pm a little shake up take the chain and rattle it "
1980,we've been lovin all night i'm gonna live it just as long as i can no doubt about it been lovin all night lovin all night feelin all right 
2008,but my troubled mind knows soon to another you'll be wed and that's why i'm lonesome all the time for my yearnin heart keeps sayin you're not mine oh you're someone else's love now you're not mine 
2008,it's my first one today that will hide all my tears i'm wondering if you all right in my misery 
2008,please help me i'm falling close the door to temptation don't let me walk through don't let me walk in 
2010,two lovers in love can't make it just what kinda love keeps breakin a heart no matter how hard i try your gonna make me cry all that's happenin here is a long goodbye 
2008,things will be great when you're downtown no finer place for sure downtown you're gonna be alright now downtown everything is waiting for you downtown 
2002,i see you with him and fall apart again remembering when i was the only man you needed he came between us and now forever lies in pieces i don't need my old one call me lonesome from now on 
1992,cause nobody wins and i won't play this game no more when we light that same ol fuse again and again and i wont play this game no more 
2006,"seems i don't know what to ""do hoo"" i'm yearning for it yet i never will forget the way she called me sweet daddy"" but i'm no body's baby "
2008,in my dirty ole hat with my crooked little grin and a muddy pair of jeans i'm going out with my boots on 
2008,i'd be reaching for a good night kiss but anything goes you ain't around to give a damn whether i do right or wrong 
2015,come on baby let me take you on a night ride tick tock now we're knocking on midnight me and you girl runnin outta moonlight i wanna hold you till the break of dawn 
0,get you some of this laid on back kick your shoes off kick em off get you some of this slow down fast i'll take you up and down these hollows and hills 
2007,on one hand i count the reasons i could stay with you but on the other hand there's a golden band on one hand i could stay and be your lovin man but the reason i must go is on the other hand 
2009,i'm diggin up bones diggin up bones i'm diggin up bones diggin up bones i'm resurrectin mem'ries of a love that's dead and gone and i went through the closet and found some things in there diggin up bones i'm diggin up bones diggin up bones 
1986,of you and me and the kids it just hit me as i was leaving and i won't have to go 
0,well you can change your number you can ride like hell on the midnight train but what'll you do about me you can ride like hell on a midnight train 
2007,you're my always and forever when the sea don't reach the shore when the fires of hell freeze over i won't need you anymore 
2009,suppose i called you up tonight and told you that i love you i told you some day you'd come crawlin back and askin me to take you in i told you so but you had to go would you say i told you so oh i told you so 
2007,through the blue smoky haze all through the day my heart's on a roll things are going my way 
2007,so i have to sing this song about all the things i knew my love is deeper than the holler stronger than the river my love is purer than the snowflakes that fall in late december and longer than the song of the whippoorwill 
2007,i thought that he walked on water and if the story was told only heaven knows but his hat seemed to me like an old halo and lord i cried the day he died 
1989,until you find out who you are cause i will keep my love unspoken i hope that in time you will find what you longed for and when you finally do i think you will see it 
2007,i keep waitin for you to forgive me and you keep sayin you can't even start and i feel like a stone you have picked up and thrown do we roll up our sleeves and repair it 
2009,your heroes will help you find good in yourself they'll both stand beside you through thick and through thin that's how it goes with heroes and friends and that's how it goes with heroes and friends 
1991,when you have to stand up straight and tall and mean the word you say all it takes is a point of light a ray of hope in the darkest night if you see what's wrong and you try to make it right 
2007,forever together and bad times foerever together i give you my heart 
2007,i'm going back to a better class of loser i need friends who don't pay their bills on home computers and who buy their coffee beans already ground but a better class of loser suits me fine 
1991,and i'd surrender all to bring you back to me i'd surrender all and give the kind of love you should have known 
2007,if i didn't have you i'd long ago if i didn't have you i know i'd be but i didn't get lost cause i saw your light no i wouldn't have nothin if i didn't have you 
2009,i remember how it used to feel no chains no strings no net just you to catch me when i fall 
2007,i heard a heart beat where once no sound remained i heard music bring a heart of stone to tears i heard peace ring like an anthem through the years and i heard hatred fall from grace 
2009,the one you've leaned on till now don't you know i'm still here for you so what do you think your doin you're not talkin to 
2009,rooms to letfifty cents i ain't got no cigarettes ah buttwo hours of pushin broom ah but two hours of pushin broom 
1998,and he can't dig out of the hole right into the ground the further he goes but he's still on the bottom 
1998,bury your jacket in my backyard carry your picture in my shoe keep walkin til my temperature drops and you're out of my bones 
2015,someday when our dream world finds us and these hard times are gone in a mansion all our own someday we'll look back and say it was fun 
0,but if things are right with me and you and i'll do anything you asked me to knowing how much i love you i'd turn and walk away from you 
0,tell me why baby why baby why baby why you make me cry baby cry baby cry baby cry i can't help but love you til the day that i die so tell me why baby why baby why baby why 
2014,i'm gonna spend the night like every night before play an et and i'll play em some more i've gotta have a shot of them old troubadours cause they've heard it every night since you've walked away 
2015,cause ever since you were a little bitty teeny girl you said i was the only man in this whole world you got the only daddy that'll walk the line i keep-a working every day all you want to is play 
2014,hold your warm and tender body close to mine hear the whisper of the raindrops blowing soft against the window and make believe you love me one more time for the good times there'll be time enough for sadness when you leave me 
2006,prayin for daylight waiting for that morning sun baby come back to me i swear i'll make it right don't make me spend another lonely night don't make me spend another lonely night don't make me spend another lonely night 
2005,baby blue eyes your head on my shoulder wait baby don't move right here it is you don't look a day over fast cars and freedom yeah smile and shake your head as if you don't believe me 
